0.1,11000,10,2
0,-6,0,0,0.01,0
3.755,-6,0,0,0.01,0
2.39667079782128e-07,-5.989999999999997,0,4.792270670286628e-07,0.01,0
3.75499976033292,-5.989999999999997,0,-4.792270670286628e-07,0.01,0
9.580385243401404e-07,-5.979999999999993,0,9.571948241767319e-07,0.01,0
3.754999041961475,-5.979999999999993,0,-9.571948241767319e-07,0.01,0
2.153226594168271e-06,-5.96999999999999,0,1.432647250568988e-06,0.01,0
3.754997846773406,-5.96999999999999,0,-1.432647250568988e-06,0.01,0
3.82209053543029e-06,-5.959999999999987,0,1.904334894963149e-06,0.01,0
3.754996177909465,-5.959999999999987,0,-1.904334894963149e-06,0.01,0
5.960244783313751e-06,-5.949999999999983,0,2.371018139638792e-06,0.01,0
3.754994039755217,-5.949999999999983,0,-2.371018139638792e-06,0.01,0
8.562070417450576e-06,-5.93999999999998,0,2.831470439230612e-06,0.01,0
3.754991437929583,-5.93999999999998,0,-2.831470439230612e-06,0.01,0
1.162072984021035e-05,-5.929999999999977,0,3.284481526241042e-06,0.01,0
3.75498837927016,-5.929999999999977,0,-3.284481526241042e-06,0.01,0
1.512818464044319e-05,-5.919999999999973,0,3.728860575043642e-06,0.01,0
3.754984871815359,-5.919999999999973,0,-3.728860575043642e-06,0.01,0
1.907521659710957e-05,-5.90999999999997,0,4.163439316286967e-06,0.01,0
3.754980924783403,-5.90999999999997,0,-4.163439316286967e-06,0.01,0
2.34514517691988e-05,-5.899999999999967,0,4.587075093720052e-06,0.01,0
3.754976548548231,-5.899999999999967,0,-4.587075093720052e-06,0.01,0
2.824538761041931e-05,-5.889999999999963,0,4.998653855593723e-06,0.01,0
3.75497175461239,-5.889999999999963,0,-4.998653855593723e-06,0.01,0
3.344442303938191e-05,-5.87999999999996,0,5.397093072946159e-06,0.01,0
3.754966555576961,-5.87999999999996,0,-5.397093072946159e-06,0.01,0
3.903489138837698e-05,-5.869999999999957,0,5.78134457724457e-06,0.01,0
3.754960965108612,-5.869999999999957,0,-5.78134457724457e-06,0.01,0
4.500209614641913e-05,-5.859999999999953,0,6.150397310047303e-06,0.01,0
3.754954997903854,-5.859999999999953,0,-6.150397310047303e-06,0.01,0
5.133034940499678e-05,-5.84999999999995,0,6.503279977556499e-06,0.01,0
3.754948669650595,-5.84999999999995,0,-6.503279977556499e-06,0.01,0
5.800301290794059e-05,-5.839999999999947,0,6.839063603151252e-06,0.01,0
